Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
News_HeadHome_47a39065,,"Ron looks up with wide eyes at this revelation, but a sharp glare from the Headmaster makes him sink back into himself.",game/tl/dutch/scene/News/news_headhome.rpy,1015,[what]
News_HeadHome_a66c0b99,h,"I'm sure any non-students in the room would be more than inclined to keep that fact to themselves, given their situation.",game/tl/dutch/scene/News/news_headhome.rpy,1021,"h ""[what]"""
News_HeadHome_dbba9d75,,"Ron gulps, weakly nodding.",game/tl/dutch/scene/News/news_headhome.rpy,1027,[what]
News_HeadHome_f1798ab6,h,"Now, with all that out of the way...",game/tl/dutch/scene/News/news_headhome.rpy,1033,"h friendly ""[what]"""
News_HeadHome_e8a708a9,h,"I think the best way to come to some sort of resolution of these issues would be to...help me relax, don't you think?",game/tl/dutch/scene/News/news_headhome.rpy,1039,"h ""[what]"""
News_HeadHome_228238c4,,"You close your eyes as the shoe finally drops, and you nod slowly.",game/tl/dutch/scene/News/news_headhome.rpy,1045,[what]
News_HeadHome_e603819a,r,I - I guess so...,game/tl/dutch/scene/News/news_headhome.rpy,1051,"r ""[what]"""
News_HeadHome_ce3ff046,c,What do you want us to do to...get you more relaxed?,game/tl/dutch/scene/News/news_headhome.rpy,1057,"c suspicious ""[what]"""
News_HeadHome_b66bde4b,,"The Headmaster peers around the living room, then back to the boys, an evil grin spreading across his face.",game/tl/dutch/scene/News/news_headhome.rpy,1063,[what]
News_HeadHome_6b275b39,h,I think this place could use a good cleaning...and I could certainly use a drink after the last twenty four hours.,game/tl/dutch/scene/News/news_headhome.rpy,1069,"h neutral ""[what]"""
News_HeadHome_285f5030,,"As you and Ron sigh and start to move, the Headmaster holds a hand up.",game/tl/dutch/scene/News/news_headhome.rpy,1075,[what]
News_HeadHome_bf4600a6,h,But you couldn't possibly serve me in those outfits...it wouldn't be proper.,game/tl/dutch/scene/News/news_headhome.rpy,1081,"h evil ""[what]"""
News_HeadHome_3d3e47b6,h,"Ronald, there's a uniform for you in the side room.",game/tl/dutch/scene/News/news_headhome.rpy,1087,"h desire ""[what]"""
News_HeadHome_9cb5315e,h,I'll help [name] with his own myself.,game/tl/dutch/scene/News/news_headhome.rpy,1093,"h ""[what]"""
News_HeadHome_ef3e24af,,"Ron glances toward you, clearly worried by the prospect of leaving you alone with the Headmaster. But you nod.",game/tl/dutch/scene/News/news_headhome.rpy,1099,[what]
News_HeadHome_026f579a,c,"Go Ron...it'll all be over soon, right?",game/tl/dutch/scene/News/news_headhome.rpy,1105,"c ""[what]"""
News_HeadHome_0d45a5d2,r,O... okay.,game/tl/dutch/scene/News/news_headhome.rpy,1111,"r ""[what]"""
News_HeadHome_c531e42d,,"As Ron walks into the side room and shuts the door, the Headmaster stares up at you expectantly.",game/tl/dutch/scene/News/news_headhome.rpy,1117,[what]
News_HeadHome_f0423ef8,,"His threatening eyes on you are all you need to comply, starting to strip off your clothes.",game/tl/dutch/scene/News/news_headhome.rpy,1123,[what]
News_HeadHome_73d5f7f7,h,"I also think now would be the best time to remove your chastity cage, [name].",game/tl/dutch/scene/News/news_headhome.rpy,1129,"h friendly ""[what]"""
News_HeadHome_d77e4079,h,Wouldn't want it to...distract from your responsibilities today.,game/tl/dutch/scene/News/news_headhome.rpy,1135,"h ""[what]"""
News_HeadHome_c19b4c91,,You had almost forgotten that you were wearing the cage...,game/tl/dutch/scene/News/news_headhome.rpy,1141,[what]
News_HeadHome_0a4992e1,,"Your slumber the night before was so deep, it had nearly washed that memory from your mind.",game/tl/dutch/scene/News/news_headhome.rpy,1147,[what]
News_HeadHome_0b21e7b7,,"But the metal weight had always been there, and you did find yourself eager to get it off.",game/tl/dutch/scene/News/news_headhome.rpy,1153,[what]
News_HeadHome_bdc80410,c,"Yes, Sir.",game/tl/dutch/scene/News/news_headhome.rpy,1159,"c ""[what]"""
News_HeadHome_be1bbb65,,"You approach the seated Headmaster, key already in his hand as he reaches toward your cock.",game/tl/dutch/scene/News/news_headhome.rpy,1165,[what]
News_HeadHome_94a63bd5,,"He cradles your balls for a moment, almost admiring the sight of your caged manhood.",game/tl/dutch/scene/News/news_headhome.rpy,1171,[what]
News_HeadHome_6cd569a8,,"You shiver as he finally inserts the key, slowly pulling the loose metal contraption from your body.",game/tl/dutch/scene/News/news_headhome.rpy,1177,[what]
News_HeadHome_b46ae296,,"Before you can even take a moment to savor the new feeling of freedom, the Headmaster takes your shaft into his grip.",game/tl/dutch/scene/News/news_headhome.rpy,1183,[what]
News_HeadHome_838558be,,"He pumps it a few times, drawing a few moans out of your lips as you quickly grow hard within his grasp.",game/tl/dutch/scene/News/news_headhome.rpy,1189,[what]
News_HeadHome_8be6611d,h,"Ah, the virility of youth...such a beautiful thing.",game/tl/dutch/scene/News/news_headhome.rpy,1195,"h ""[what]"""
News_HeadHome_8b2abe0a,h,"Hopefully, this won't be the last time I get to be so close to it...",game/tl/dutch/scene/News/news_headhome.rpy,1201,"h ""[what]"""
News_HeadHome_dd202bd4,,"You whine softly, but stand perfectly still as the Headmaster's hand strokes you hungrily.",game/tl/dutch/scene/News/news_headhome.rpy,1207,[what]
News_HeadHome_4d729137,,"After the longest minute of your life, he stops and pulls his hand away, smirking up at you.",game/tl/dutch/scene/News/news_headhome.rpy,1213,[what]
News_HeadHome_bad53217,h,Get dressed. Ronald should be out soon.,game/tl/dutch/scene/News/news_headhome.rpy,1219,"h ""[what]"""
News_HeadHome_2e37cc0e,r,Lord help me!,game/tl/dutch/scene/News/news_headhome.rpy,1225,"r fear ""[what]"""
News_HeadHome_3a1e6afa,,You hear Ron from the other room.,game/tl/dutch/scene/News/news_headhome.rpy,1231,[what]
News_HeadHome_99d8a14a,r,What the hell is this?,game/tl/dutch/scene/News/news_headhome.rpy,1237,"r suspicious ""[what]"""
News_HeadHome_675ba991,,He sounds distressed.,game/tl/dutch/scene/News/news_headhome.rpy,1243,[what]
News_HeadHome_e0063857,r,This is no uniform!,game/tl/dutch/scene/News/news_headhome.rpy,1249,"r sad ""[what]"""
News_HeadHome_b14b1c3f,r,I cannot wear this!,game/tl/dutch/scene/News/news_headhome.rpy,1255,"r angry ""[what]"""
News_HeadHome_e2d64918,,The headmaster sighed and pointed to a small box on the coffee table.,game/tl/dutch/scene/News/news_headhome.rpy,1261,[what]
News_HeadHome_210a6626,h,Take it on. I'll be right back.,game/tl/dutch/scene/News/news_headhome.rpy,1267,"h tough ""[what]"""
News_HeadHome_3535a9ef,,"Inside were the cufflinks and collared bowtie from the last time you were here, this time accompanied by lacy briefs.",game/tl/dutch/scene/News/news_headhome.rpy,1273,[what]
News_HeadHome_cd74ecfd,,Inside were cufflinks and a collared bowtie accompanied by lacy briefs.,game/tl/dutch/scene/News/news_headhome.rpy,1279,[what]
News_HeadHome_1b902bd9,,The whole dress is more revealing than anything else.,game/tl/dutch/scene/News/news_headhome.rpy,1285,[what]
News_HeadHome_0635cb8c,,The headmaster went to the room where Ron disappeared.,game/tl/dutch/scene/News/news_headhome.rpy,1291,[what]
News_HeadHome_1bff17cc,,"You heard them argue, but due to the closed door, you did not understand what they were saying.",game/tl/dutch/scene/News/news_headhome.rpy,1297,[what]
News_HeadHome_98824a86,,"The headmaster comes back into the room after a moment, a satisfied expression on his face.",game/tl/dutch/scene/News/news_headhome.rpy,1303,[what]
News_HeadHome_c78989cb,,"You put on the few sparse pieces of clothing the Headmaster has gifted you, and hear the side door open.",game/tl/dutch/scene/News/news_headhome.rpy,1309,[what]
News_HeadHome_c42e336d,,"Ron emerges dressed like a maid, his outfit basically nothing more than a g-string covered by the smallest of laced flaps and pristine white stockings.",game/tl/dutch/scene/News/news_headhome.rpy,1315,[what]
News_HeadHome_f8693018,,"He still wears his cross around his neck, now adorned with a frilly lace collar and black bow.",game/tl/dutch/scene/News/news_headhome.rpy,1321,[what]
News_HeadHome_8c61c028,,"Ron is clearly deeply embarrassed, his hands in front of his crotch in an attempt to maintaon the slightest bit of modesty.",game/tl/dutch/scene/News/news_headhome.rpy,1327,[what]
News_HeadHome_32ce77fe,,"Despite your disgust at the circumstances, your erection was painfully obvious through the thin material of your undergarments.",game/tl/dutch/scene/News/news_headhome.rpy,1333,[what]
News_HeadHome_18e30654,,"When Ron notices, a new color of red flushes across his cheeks.",game/tl/dutch/scene/News/news_headhome.rpy,1339,[what]
News_HeadHome_7039556a,,"The Headmaster grins, staring at you both.",game/tl/dutch/scene/News/news_headhome.rpy,1345,[what]
News_HeadHome_b3b1cf2d,h,Excellent...you both look wonderful.,game/tl/dutch/scene/News/news_headhome.rpy,1351,"h happy ""[what]"""
News_HeadHome_586e31fc,h,"If the narrative in the media were different, I might consider having you wear these uniforms on campus...but alas.",game/tl/dutch/scene/News/news_headhome.rpy,1357,"h sad ""[what]"""
News_HeadHome_92a8155f,h,Perhaps another time.,game/tl/dutch/scene/News/news_headhome.rpy,1363,"h evil ""[what]"""
News_HeadHome_dd99d6df,h,"Now, Ronald, start cleaning the house.",game/tl/dutch/scene/News/news_headhome.rpy,1369,"h friendly ""[what]"""
News_HeadHome_236363b1,h,"[name], refill my wine glass.",game/tl/dutch/scene/News/news_headhome.rpy,1375,"h ""[what]"""
News_HeadHome_d6431c07,,"As Ron sighs and grabs a nearby feather duster to start cleaning, the Headmaster holds up his empty wine glass, not even looking your way.",game/tl/dutch/scene/News/news_headhome.rpy,1381,[what]
News_HeadHome_3feec7a9,,"You roll your eyes and grab a bottle of wine from the kitchen, pouring the deep red liquid into his glass.",game/tl/dutch/scene/News/news_headhome.rpy,1387,[what]
News_HeadHome_6a58d672,h,"Come down here, [name].",game/tl/dutch/scene/News/news_headhome.rpy,1393,"h ""[what]"""
News_HeadHome_fcbc7304,,He points on the floor just in front of him.,game/tl/dutch/scene/News/news_headhome.rpy,1399,[what]
News_HeadHome_e44caa6d,,Maybe you could learn how to better utilize Ronald in your current living situation.,game/tl/dutch/scene/News/news_headhome.rpy,1405,[what]
News_HeadHome_9da0e26a,,"You growl and kneel before the Headmaster, watching Ron clean the home and put things in the right place for a few moments.",game/tl/dutch/scene/News/news_headhome.rpy,1411,[what]
News_HeadHome_a28a12f5,,"The Headmaster sips his wine and moans deeply against the glass, spreading his legs even further as his eyes are locked onto Ron.",game/tl/dutch/scene/News/news_headhome.rpy,1417,[what]
News_HeadHome_9e612d6a,h,Make your mouth useful while you're here.,game/tl/dutch/scene/News/news_headhome.rpy,1423,"h desire ""[what]"""
News_HeadHome_e2fdc2dc,c,What do you mean?,game/tl/dutch/scene/News/news_headhome.rpy,1429,"c suspicious ""[what]"""
News_HeadHome_ff33d539,h,"I may be watching young Ronald work, but I want to really enjoy watching him work.",game/tl/dutch/scene/News/news_headhome.rpy,1435,"h ""[what]"""
News_HeadHome_8cf6b3f5,h,Now...make use of your mouth.,game/tl/dutch/scene/News/news_headhome.rpy,1441,"h ""[what]"""
News_HeadHome_b1d10291,,"You gulp, taking a deep breath as you reach under the Headmaster's bathrobe to pull out his cock, massive and already rock hard.",game/tl/dutch/scene/News/news_headhome.rpy,1447,[what]
News_HeadHome_c380f0c4,,"As you begin to slowly lick his glans, the Headmaster relaxes back into the couch and moans again, scanning Ron's nearly nude body with his hungry gaze.",game/tl/dutch/scene/News/news_headhome.rpy,1453,[what]
News_HeadHome_65130fb4,,"After awhile, the sounds of the Headmaster's pleasure make Ron turn around, his eyes going wide when he spots the movement of your head.",game/tl/dutch/scene/News/news_headhome.rpy,1459,[what]
News_HeadHome_e2e3332b,,"His own eyes are fixed onto the Headmaster's throbbing cock for a moment, pushing deep in and out of your mouth.",game/tl/dutch/scene/News/news_headhome.rpy,1465,[what]
News_HeadHome_e6f09010,,"But when Ron's stare finally meet the headmaster's hungry eyes, staring back at him, he almost immediately goes back to his cleaning.",game/tl/dutch/scene/News/news_headhome.rpy,1471,[what]
News_HeadHome_d677ed42,,"But as your head speeds up, the Headmaster spots Ron bending over a countertop to clean the farthest edge of it.",game/tl/dutch/scene/News/news_headhome.rpy,1477,[what]
News_HeadHome_c7c6f016,,"In that instant, the small flap covering his ass pulls upward, revealing the thin black material covering his tiny asscheeks.",game/tl/dutch/scene/News/news_headhome.rpy,1483,[what]
News_HeadHome_71ec8ccd,,"The boy whines softly as he extends the celaning cloth to reach, extending one of his feet outward to try to maintain his balance.",game/tl/dutch/scene/News/news_headhome.rpy,1489,[what]
News_HeadHome_01727479,,"When the Headmaster's eyes land on this extended, stocking-cladden foot, you feel his dick twitch in your mouth as an idea enters his demented mind.",game/tl/dutch/scene/News/news_headhome.rpy,1495,[what]
News_HeadHome_b04756e3,h,As much as I adore you boys working so hard...,game/tl/dutch/scene/News/news_headhome.rpy,1501,"h desire ""[what]"""
News_HeadHome_39a789c8,h,I've suddenly remembered that there are a few parts of Ronald's uniform missing.,game/tl/dutch/scene/News/news_headhome.rpy,1507,"h evil ""[what]"""
News_HeadHome_2aa5a6d6,,"Ron moves back to standing upright and turns toward the pair on the couch, gulping as his gaze once again returns to your head and the Headmaster's manhood.",game/tl/dutch/scene/News/news_headhome.rpy,1513,[what]
News_HeadHome_2906446f,r,What is it?,game/tl/dutch/scene/News/news_headhome.rpy,1519,"r ""[what]"""
News_HeadHome_3899ccec,,"The Headmaster reaches into the pocket of his bathrobe, the foreboding smirk returning to his face.",game/tl/dutch/scene/News/news_headhome.rpy,1525,[what]
News_HeadHome_a3ffcae0,,He pulls out two items: a leather panel gag and a pair of matching leather cuffs for the wrists.,game/tl/dutch/scene/News/news_headhome.rpy,1531,[what]
News_HeadHome_3afa3296,,"He hands both of them to you, chuckling.",game/tl/dutch/scene/News/news_headhome.rpy,1537,[what]
News_HeadHome_76dc5353,h,"Please outfit your roommate with these additions, [name].",game/tl/dutch/scene/News/news_headhome.rpy,1543,"h friendly ""[what]"""
News_HeadHome_abd5b07e,c,"Well, that promise to be interesting!",game/tl/dutch/scene/News/news_headhome.rpy,1549,"c flirt ""[what]"""
News_HeadHome_08589708,,"Ron blushes again, but seems to be intrigued.",game/tl/dutch/scene/News/news_headhome.rpy,1555,[what]
News_HeadHome_e8761e33,r,Uhh. You gonna tie me up with this?,game/tl/dutch/scene/News/news_headhome.rpy,1561,"r friendly ""[what]"""
News_HeadHome_7e9ec1b0,c,Only if you want me to...,game/tl/dutch/scene/News/news_headhome.rpy,1567,"c suspicious ""[what]"""
News_HeadHome_1a972cab,,He hesitates for a moment.,game/tl/dutch/scene/News/news_headhome.rpy,1573,[what]
News_HeadHome_c08c8bf3,r,I trust you.,game/tl/dutch/scene/News/news_headhome.rpy,1579,"r tough ""[what]"""
News_HeadHome_746d4918,r,Let's do this!,game/tl/dutch/scene/News/news_headhome.rpy,1585,"r happy ""[what]"""
News_HeadHome_c0685280,,"You blink and tighten your grip on the items, trying to find a way out of this for Ron.",game/tl/dutch/scene/News/news_headhome.rpy,1591,[what]
News_HeadHome_ffedcbb0,c,"Sir, please, you don't have to-",game/tl/dutch/scene/News/news_headhome.rpy,1597,"c sad ""[what]"""
News_HeadHome_02221b5f,h,Let us not forget that this is my home...and my campus.,game/tl/dutch/scene/News/news_headhome.rpy,1603,"h angry ""[what]"""
News_HeadHome_837bb364,h,"Please, assist Ronald by getting them on. Tightly.",game/tl/dutch/scene/News/news_headhome.rpy,1609,"h friendly ""[what]"""
News_HeadHome_793e48cf,,"The words forcibly alleviate your concerns, so you rise to your feet and approach Ron.",game/tl/dutch/scene/News/news_headhome.rpy,1615,[what]
News_HeadHome_2aaec600,c,"I'm so sorry, Ron...",game/tl/dutch/scene/News/news_headhome.rpy,1621,"c sad ""[what]"""
News_HeadHome_7247eeec,,"You whisper, wrapping the cuffs around his wrists and tightening them behind his back.",game/tl/dutch/scene/News/news_headhome.rpy,1627,[what]
News_HeadHome_b5e01cc9,r,"It's okay. I'm okay, really.",game/tl/dutch/scene/News/news_headhome.rpy,1633,"r friendly ""[what]"""
News_HeadHome_f3b039a2,,"You give Ron a small smile, placing the leather panel over his mouth and buckling the gag closed behind his bed.",game/tl/dutch/scene/News/news_headhome.rpy,1639,[what]
News_HeadHome_5cc38c6d,h,I am sure you are going to enjoy it!,game/tl/dutch/scene/News/news_headhome.rpy,1645,"h evil ""[what]"""
News_HeadHome_ae3f39f1,,"Once that's done, you submissively return to the Headmaster's side.",game/tl/dutch/scene/News/news_headhome.rpy,1651,[what]
News_HeadHome_4f741a9c,h,"Feel free to return to cleaning, Ron.",game/tl/dutch/scene/News/news_headhome.rpy,1657,"h friendly ""[what]"""
News_HeadHome_886d53eb,,"Ron glances at the cleaning rug on the counter and whines, confused as to how he could go on.",game/tl/dutch/scene/News/news_headhome.rpy,1663,[what]
News_HeadHome_a4e534d6,,"For the first time since you arrived, the Headmaster rises from the couch, walking around Ron like a predator trapping its prey.",game/tl/dutch/scene/News/news_headhome.rpy,1669,[what]
News_HeadHome_5f8df144,h,I suppose it would be difficult to clean this place being immobilized like that...,game/tl/dutch/scene/News/news_headhome.rpy,1675,"h evil ""[what]"""
News_HeadHome_1fd7a4fe,h,What a shame.,game/tl/dutch/scene/News/news_headhome.rpy,1681,"h sad ""[what]"""
News_HeadHome_1e0a936a,h,"It seems we'll have to find you another way to...be of service, dear Ronald.",game/tl/dutch/scene/News/news_headhome.rpy,1687,"h neutral ""[what]"""
News_HeadHome_439783c8,,The Headmaster's eyes suddenly rotate to stare at you.,game/tl/dutch/scene/News/news_headhome.rpy,1693,[what]
News_HeadHome_8ebad5e0,h,"Show Ronald how...excited you are by his attire, [name].",game/tl/dutch/scene/News/news_headhome.rpy,1699,"h evil ""[what]"""
News_HeadHome_34e65dab,,"You blush at the very thought, closing your legs together around your erection.",game/tl/dutch/scene/News/news_headhome.rpy,1705,[what]
News_HeadHome_9a2413e5,c,"Headmaster, please, I-",game/tl/dutch/scene/News/news_headhome.rpy,1711,"c sad ""[what]"""
News_HeadHome_ee776a54,h,"Ronald is an attractive young man, I'm sure you've noticed...",game/tl/dutch/scene/News/news_headhome.rpy,1717,"h friendly ""[what]"""
News_HeadHome_1634d1ae,h,I'm sure he would appreciate seeing you aroused by his appearance.,game/tl/dutch/scene/News/news_headhome.rpy,1723,"h ""[what]"""
News_HeadHome_e5151dfd,h,So...show us. Now.,game/tl/dutch/scene/News/news_headhome.rpy,1729,"h tough ""[what]"""
News_HeadHome_7e82ba1e,,"Swallowing a lump in your throat, you pull down the lingerie, your erection springing free immediately.",game/tl/dutch/scene/News/news_headhome.rpy,1735,[what]
News_HeadHome_5cbae893,,"Ron's breathing quickens at the sight of your cock, the airflow in and out of his nostrils now audible.",game/tl/dutch/scene/News/news_headhome.rpy,1741,[what]
News_HeadHome_67a4e5d2,h,"He seems to be looking forward to your service, Ronald...join him on the couch.",game/tl/dutch/scene/News/news_headhome.rpy,1747,"h ""[what]"""
News_HeadHome_90167926,,"Ron nervously makes his way over to the couch and sits beside you, his gaze affixed to your cock and his wrists squirm in the restraints.",game/tl/dutch/scene/News/news_headhome.rpy,1753,[what]
News_HeadHome_eaca7e41,h,Since your hands and mouth aren't accessible in your uniform...you'll have to use your feet to pleasure [name].,game/tl/dutch/scene/News/news_headhome.rpy,1759,"h ""[what]"""
News_HeadHome_c6601863,c,Whmph?!,game/tl/dutch/scene/News/news_headhome.rpy,1765,"c ""[what]"""
News_HeadHome_6142f2bc,,"Ron whimpers into his gag, looking down at his feet as he wonders how exactly he might accomplish such a task.",game/tl/dutch/scene/News/news_headhome.rpy,1771,[what]
News_HeadHome_c17fbd8f,h,"Come now, [name]...I would imagine you'd adore being given such an opportunity.",game/tl/dutch/scene/News/news_headhome.rpy,1777,"h ""[what]"""
News_HeadHome_097b190f,h,I can tell Ronald is eager to please...would you really deny him the chance to make his friend happy?,game/tl/dutch/scene/News/news_headhome.rpy,1783,"h ""[what]"""
News_HeadHome_6b36f611,,"You bite your lip, immediately recognizing the truth of the Headmaster's words in Ron's bright and innocent eyes.",game/tl/dutch/scene/News/news_headhome.rpy,1789,[what]
News_HeadHome_0b060c7b,,You wonder if the headmaster will join in at some point.,game/tl/dutch/scene/News/news_headhome.rpy,1795,[what]
News_HeadHome_944e18e7,,"At the thought of it, your dick twitches in anticipation.",game/tl/dutch/scene/News/news_headhome.rpy,1801,[what]
News_HeadHome_a8c754bc,,"At least it was just you and Ron...at this point, that was a blessing.",game/tl/dutch/scene/News/news_headhome.rpy,1807,[what]
News_HeadHome_2c0e5983,,"With a defeated sigh, you nod and spread your legs.",game/tl/dutch/scene/News/news_headhome.rpy,1813,[what]
News_HeadHome_3480510b,c,Of course not... - Sir!,game/tl/dutch/scene/News/news_headhome.rpy,1819,"c ""[what]"""
News_HeadHome_db03a05a,,"The Headmaster grins, clapping his hands together once.",game/tl/dutch/scene/News/news_headhome.rpy,1825,[what]
News_HeadHome_415a0b72,h,"Excellent. Ronald, make my guest cum with your feet.",game/tl/dutch/scene/News/news_headhome.rpy,1831,"h ""[what]"""
News_HeadHome_90fb1f0a,,"You place yourelf on the now empty couch, facing the opposite end of the couch.",game/tl/dutch/scene/News/news_headhome.rpy,1837,[what]
News_HeadHome_f5dab56b,,Ron has some problems to get himself seated without the support of his arms.,game/tl/dutch/scene/News/news_headhome.rpy,1843,[what]
News_HeadHome_0c1d02a6,,He is clearly not used to be tied like this.,game/tl/dutch/scene/News/news_headhome.rpy,1849,[what]
News_HeadHome_f71fa35e,,"You see Ron take a breath to prepare himself, as he slowly stretches his legs across the couch so his small feet rest in your lap.",game/tl/dutch/scene/News/news_headhome.rpy,1855,[what]
News_HeadHome_a5f7d615,,"As soon as his feet begin to rub either side of your member, you moan loudly, not expecting the sensation to feel so good.",game/tl/dutch/scene/News/news_headhome.rpy,1861,[what]
News_HeadHome_c3567e71,,"Ron is slow and exploratory with his motions at first, transitioning from circular motions to a steady up and down pace.",game/tl/dutch/scene/News/news_headhome.rpy,1867,[what]
News_HeadHome_0bae07db,,"His toes flexing and wiggling against your shaft honestly sent you into a frenzy, causing you to start thrusting up toward his feet.",game/tl/dutch/scene/News/news_headhome.rpy,1873,[what]
News_HeadHome_13d9ecef,c,R-Ron...that feels so good...,game/tl/dutch/scene/News/news_headhome.rpy,1879,"c ""[what]"""
News_HeadHome_e2a67469,,"Ron seems to moan happily into his gag at your response, moving his feet faster.",game/tl/dutch/scene/News/news_headhome.rpy,1885,[what]
News_HeadHome_059dbc6b,,"As your cock twitchs and the head leaks precum onto his stockings, you hear the Headmaster's voice again.",game/tl/dutch/scene/News/news_headhome.rpy,1891,[what]
News_HeadHome_36489d26,h,"I can't have you ruining those with your cum, [name]...please take them off before you can't control yourself anymore.",game/tl/dutch/scene/News/news_headhome.rpy,1897,"h ""[what]"""
News_HeadHome_3b5a9f5f,,"You gulp and nod, reaching up the bound Ron's slim legs to the top of each stocking and pulling them down and off.",game/tl/dutch/scene/News/news_headhome.rpy,1903,[what]
News_HeadHome_e03f93ae,,"Once you feel Ron's bare feet, you can't help but sway your hips even faster as you feel intoxicated by the sensation of flesh upon flesh.",game/tl/dutch/scene/News/news_headhome.rpy,1909,[what]
News_HeadHome_31455241,,"His soles are softer than you thought possible, sliding up and down your leaking erection with ease.",game/tl/dutch/scene/News/news_headhome.rpy,1915,[what]
News_HeadHome_8284af09,,"Ron seems to pick up on your accentuted reactions, using all his core strength to pump you even faster with his feet.",game/tl/dutch/scene/News/news_headhome.rpy,1921,[what]
News_HeadHome_36c2ce9e,,"Your eyes are closed and your mouth is wide open, mindlessly thrusting yourself in between his feet as your moans and whimpers echo through the room.",game/tl/dutch/scene/News/news_headhome.rpy,1927,[what]
News_HeadHome_7dc7d21d,,"Knowing the headmaster is watching you, and hearing him grunt occationally, only adds to the intensity and horniness of the scene.",game/tl/dutch/scene/News/news_headhome.rpy,1933,[what]
News_HeadHome_31dfc6e0,,Even though both you and Ron were deeply uncomfortable as you felt the eyes of the Headmaster scanning the scene...,game/tl/dutch/scene/News/news_headhome.rpy,1939,[what]
News_HeadHome_d0920ef6,,You could also innately feel the compassion and care Ron was taking with his movements.,game/tl/dutch/scene/News/news_headhome.rpy,1945,[what]
News_HeadHome_db3b017e,,"When your hips would slow down or speed up, Ron's feet would respond, changing the pace of his soles and toes in kind.",game/tl/dutch/scene/News/news_headhome.rpy,1951,[what]
News_HeadHome_2bd2f9fc,,"But even Ron could tell that your body was approaching climax, with your dick throbbing desperately every few seconds.",game/tl/dutch/scene/News/news_headhome.rpy,1957,[what]
News_HeadHome_893271fa,,"Without looking, you could sense the sadistic smirk once again painting the face of the Headmaster.",game/tl/dutch/scene/News/news_headhome.rpy,1963,[what]
News_HeadHome_5b03a1b0,,"Just like Ron, he knew what was coming.",game/tl/dutch/scene/News/news_headhome.rpy,1969,[what]
News_HeadHome_514107eb,,"Giving in to your rapidly arriving destiny, you begin to pound your hips against Ron's heels, your moans become more guttural and drawn out.",game/tl/dutch/scene/News/news_headhome.rpy,1975,[what]
News_HeadHome_9866d3c8,,"Within seconds, you're blowing your load all over Ron's feet, coating his soles and ankles in the sticky white seed.",game/tl/dutch/scene/News/news_headhome.rpy,1981,[what]
News_HeadHome_2bf7da02,,"And while Ron might have known it was coming, he still whimpers loudly from behind the tape gag as your cum spurts out between his toes.",game/tl/dutch/scene/News/news_headhome.rpy,1987,[what]
News_HeadHome_d635417f,,"As your moans are replaced by the heavy breathing of your come down, you turn your gaze over to Ron.",game/tl/dutch/scene/News/news_headhome.rpy,1993,[what]
News_HeadHome_d3ac6606,,"For a long you are unable to anything but to close your eyes, and the echo of the orgasmn still pulse through your body,...",game/tl/dutch/scene/News/news_headhome.rpy,1999,[what]
News_HeadHome_00cabba3,,"...while your love-bone still spits out a drop of cum now and then, while you feel Ron's cum-covered feet still pressed against it.",game/tl/dutch/scene/News/news_headhome.rpy,2005,[what]
News_HeadHome_60d89bb3,,"You can feel Ron's eyes on you, attempting to read your face and body, trying to ascertain if you are okay and, even more so...",game/tl/dutch/scene/News/news_headhome.rpy,2011,[what]
News_HeadHome_e8f034d9,,...if you liked what he did to you.,game/tl/dutch/scene/News/news_headhome.rpy,2017,[what]
News_HeadHome_677d4b94,,"Before your lips and voice can join to form a single word, the booming voice of the Headmaster fills the room.",game/tl/dutch/scene/News/news_headhome.rpy,2023,[what]
News_HeadHome_cd1068a3,h,What an excellent showing from young Ronald!,game/tl/dutch/scene/News/news_headhome.rpy,2029,"h ""[what]"""
News_HeadHome_b6430471,,"At this moment, you have almost forgotten he is even still here.",game/tl/dutch/scene/News/news_headhome.rpy,2035,[what]
News_HeadHome_cc5a73a7,h,It seems you've certainly...,game/tl/dutch/scene/News/news_headhome.rpy,2041,"h ""[what]"""
News_HeadHome_479b23ae,h,...serviced [name] successfully.,game/tl/dutch/scene/News/news_headhome.rpy,2047,"h ""[what]"""
News_HeadHome_1d6fefdc,,"With your now limp cock still sitting beside Ron's heels, the Headmaster peers over to survey the aftermath of your orgasm.",game/tl/dutch/scene/News/news_headhome.rpy,2053,[what]
News_HeadHome_32a30ae4,h,"Look at how you covered your friend's feet in your cum, [name]...",game/tl/dutch/scene/News/news_headhome.rpy,2059,"h ""[what]"""
News_HeadHome_1c27b4c3,h,You made such a mess.,game/tl/dutch/scene/News/news_headhome.rpy,2065,"h ""[what]"""
News_HeadHome_9ac966d3,c,"Ron, I'm sorry, I-",game/tl/dutch/scene/News/news_headhome.rpy,2071,"c ""[what]"""
News_HeadHome_3cadb314,h,As a good guest...,game/tl/dutch/scene/News/news_headhome.rpy,2077,"h ""[what]"""
News_HeadHome_07ad09a2,h,"...and more importantly, a good home servant...",game/tl/dutch/scene/News/news_headhome.rpy,2083,"h ""[what]"""
News_HeadHome_e12d4ace,h,You should clean up your mess.,game/tl/dutch/scene/News/news_headhome.rpy,2089,"h ""[what]"""
